

2016年07月14日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10263.33,+,10.21,0.1
發行量加權股價指數,8866.36,+,8.61,0.1
臺灣公司治理100指數,4972.58,+,2.91,0.06
臺灣50指數,6635.82,+,7.09,0.11
臺灣中型100指數,6289.96,+,11.94,0.19
臺灣資訊科技指數,8035.77,+,4.09,0.05
臺灣發達指數,7617.36,+,2.36,0.03
臺灣高股息指數,5514.69,-,11.18,-0.2
臺灣就業99指數,5302.76,+,11.91,0.23
臺灣高薪100指數,4879.09,+,12.67,0.26
臺灣低波動高股息指數,1363.19,-,5.07,-0.37
未含金融保險股指數,7565.18,+,2.47,0.03
未含電子股指數,12369.93,+,31.69,0.26
未含金融電子股指數,10866.14,+,15.85,0.15
小型股300指數,5338.26,+,7.06,0.13
水泥窯製類指數,435.51,+,0.74,0.17
塑膠化工類指數,789.83,+,0.26,0.03
機電類指數,2026.35,-,0.68,-0.03
水泥類指數,114.34,+,0.17,0.15
食品類指數,1531.66,-,17.85,-1.15
塑膠類指數,225.68,+,0.52,0.23
紡織纖維類指數,483.97,-,4.86,-0.99
電機機械類指數,156.27,-,0.27,-0.17
電器電纜類指數,32.15,+,0.49,1.55
化學生技醫療類指數,101.43,-,0.29,-0.29
化學類指數,94.57,-,0.23,-0.24
生技醫療類指數,77.87,-,0.27,-0.35
玻璃陶瓷類指數,36.41,+,0.1,0.28
造紙類指數,157.13,+,0.22,0.14
鋼鐵類指數,89.55,+,3.49,4.06
橡膠類指數,324.66,-,1.28,-0.39
汽車類指數,235.62,+,0.9,0.38
電子類指數,360.2,-,0.13,-0.04
半導體類指數,122.27,+,0.34,0.28
電腦及週邊設備類指數,96.99,-,0.83,-0.85
光電類指數,32.03,-,0.15,-0.47
通信網路類指數,130.61,-,1.26,-0.96
電子零組件類指數,77.42,+,0.9,1.18
電子通路類指數,109.8,+,0.77,0.71
資訊服務類指數,79.76,-,2.21,-2.7
其他電子類指數,80.4,+,0.03,0.04
建材營造類指數,241.8,-,0.1,-0.04
航運類指數,61.21,+,0.85,1.41
觀光類指數,114.31,-,0.19,-0.17
金融保險類指數,957.99,+,5.27,0.55
貿易百貨類指數,220.06,+,0.02,0.01
油電燃氣類指數,111.68,-,0.84,-0.75
其他類指數,245.99,+,0.67,0.27
臺指日報酬兩倍指數,11549.61,+,22.41,0.19
臺指日報酬反向一倍指數,9052.48,-,8.81,-0.1
電子類兩倍槓桿指數,8956.47,-,6.47,-0.07
電子類反向指數,9998.81,+,3.61,0.04
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11192.57,+,21.81,0.2
發行量加權股價報酬指數,14308.93,+,26.34,0.18
臺灣公司治理100報酬指數,5285.73,+,6.26,0.12
臺灣50報酬指數,10844.56,+,14.78,0.14
臺灣中型100報酬指數,9520.32,+,43.09,0.45
臺灣資訊科技報酬指數,12591.5,+,17.19,0.14
臺灣發達報酬指數,11141.83,+,11.46,0.1
臺灣高股息報酬指數,9978.84,-,3.87,-0.04
臺灣就業99報酬指數,6372.16,+,18.32,0.29
臺灣高薪100報酬指數,5218.83,+,17.11,0.33
臺灣低波動高股息報酬指數,2852.29,-,1.34,-0.05
未含金融電子股報酬指數,17576.57,+,46.45,0.26
小型股300報酬指數,5433.71,+,19.34,0.36
水泥類報酬指數,160.92,+,0.25,0.16
食品類報酬指數,1826.17,-,21.28,-1.15
塑膠類報酬指數,295.92,+,0.84,0.28
紡織纖維類報酬指數,625.33,+,1.55,0.25
電機機械類報酬指數,198.16,-,0.2,-0.1
電器電纜類報酬指數,36.82,+,0.56,1.54
化學生技醫療類報酬指數,128.46,-,0.35,-0.27
化學類報酬指數,123.22,-,0.26,-0.21
生技醫療類報酬指數,93.35,-,0.33,-0.35
玻璃陶瓷類報酬指數,39.14,+,0.11,0.28
造紙類報酬指數,193.34,+,0.27,0.14
鋼鐵類報酬指數,116.15,+,4.53,4.06
橡膠類報酬指數,405.93,-,1.6,-0.39
汽車類報酬指數,287.68,+,1.1,0.38
電子類報酬指數,534.76,+,0.22,0.04
半導體類報酬指數,175.7,+,0.5,0.29
電腦及週邊設備類報酬指數,148.66,-,0.51,-0.34
光電類報酬指數,39.36,-,0.16,-0.4
通信網路類報酬指數,212.71,-,2.05,-0.95
電子零組件類報酬指數,114.13,+,1.35,1.2
電子通路類報酬指數,174.56,+,1.22,0.7
資訊服務類報酬指數,132.13,+,0.18,0.14
其他電子類報酬指數,97.23,+,0.04,0.04
建材營造類報酬指數,341.22,-,0.03,-0.01
航運類報酬指數,74.64,+,1.04,1.41
觀光類報酬指數,131.14,-,0.22,-0.17
金融保險類報酬指數,1261.39,+,7.52,0.6
貿易百貨類報酬指數,268.29,+,0.03,0.01
油電燃氣類報酬指數,140.12,-,1.05,-0.74
其他類報酬指數,330.41,+,1.87,0.57
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","76110079828","2065963411","737266"
"2.台灣存託憑證","15163424","3359491","607"
"3.受益憑證","0","0","0"
"4.ETF","6525542367","334406552","48357"
"5.受益證券","1540970","99000","19"
"6.變更交易股票","32599256","13662129","1806"
"7.認購(售)權證","1974314200","2005462000","53723"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","76142679084","2079625540","739072"
"總計(1~12)","84659240045","4422952583","841778"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2314(6),459(6)
"下跌(跌停)",2862(14),284(0)
"持平",569,101
"未成交",3408,3
"無比價",758,28
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率換算後加入成交金額。"
2016年07月14日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
