

2016年03月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10100.65,-,41.01,-0.4
發行量加權股價指數,8704.97,-,38.41,-0.44
臺灣公司治理100指數,4823.32,-,23.14,-0.48
臺灣50指數,6398.07,-,38.16,-0.59
臺灣中型100指數,6223.32,-,12.25,-0.2
臺灣資訊科技指數,7631.7,-,20.41,-0.27
臺灣發達指數,7442.32,-,71.49,-0.95
臺灣高股息指數,5258.72,+,7.71,0.15
臺灣就業99指數,5261.39,-,8.03,-0.15
臺灣高薪100指數,4725.26,-,22.67,-0.48
臺灣低波動高股息指數,1319.5,-,0.33,-0.03
未含金融保險股指數,7411.07,-,35.75,-0.48
未含電子股指數,12436.05,-,44.09,-0.35
未含金融電子股指數,10958.36,-,46.88,-0.43
小型股300指數,5463.5,-,0.53,-0.01
水泥窯製類指數,423.7,+,0.67,0.16
塑膠化工類指數,796.59,-,8.15,-1.01
機電類指數,1950.72,-,10.01,-0.51
水泥類指數,110.2,+,0.35,0.32
食品類指數,1362.56,-,14.01,-1.02
塑膠類指數,228.77,-,2.54,-1.1
紡織纖維類指數,550.7,-,0.57,-0.1
電機機械類指數,152.73,-,0.7,-0.46
電器電纜類指數,31.82,-,0.05,-0.16
化學生技醫療類指數,103.45,-,0.24,-0.23
化學類指數,96,-,0.14,-0.15
生技醫療類指數,79.83,-,0.26,-0.32
玻璃陶瓷類指數,37.35,-,0.27,-0.72
造紙類指數,157.05,+,0.66,0.42
鋼鐵類指數,87.86,-,0.43,-0.49
橡膠類指數,314.52,-,5.6,-1.75
汽車類指數,253.37,-,1.73,-0.68
電子類指數,346.51,-,1.79,-0.51
半導體類指數,117.64,-,0.2,-0.17
電腦及週邊設備類指數,91.7,-,0.87,-0.94
光電類指數,29.85,-,0.45,-1.49
通信網路類指數,122.88,+,0.17,0.14
電子零組件類指數,75.02,-,0.82,-1.08
電子通路類指數,100.28,-,1.23,-1.21
資訊服務類指數,86.65,+,0.23,0.27
其他電子類指數,81.47,-,0.84,-1.02
建材營造類指數,250.5,+,9.58,3.98
航運類指數,66.37,-,0.17,-0.26
觀光類指數,116.72,-,0.47,-0.4
金融保險類指數,955.11,-,1.51,-0.16
貿易百貨類指數,208.26,-,1.62,-0.77
油電燃氣類指數,117.49,-,1.24,-1.04
其他類指數,241.95,-,0.04,-0.02
臺指日報酬兩倍指數,11194.44,-,99.23,-0.88
臺指日報酬反向一倍指數,9271.07,+,40.55,0.44
電子類兩倍槓桿指數,8348.36,-,86.7,-1.03
電子類反向指數,10468.95,+,53.53,0.51
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
