

2016年08月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10440.09,+,58.97,0.57
發行量加權股價指數,9030.93,+,49.12,0.55
臺灣公司治理100指數,5053.06,+,29.88,0.59
臺灣50指數,6776.76,+,38.91,0.58
臺灣中型100指數,6351.48,+,28.29,0.45
臺灣資訊科技指數,8187.18,+,44.41,0.55
臺灣發達指數,7745.58,+,38.15,0.49
臺灣高股息指數,5509.34,+,21.21,0.39
臺灣就業99指數,5380.86,+,37.64,0.7
臺灣高薪100指數,4953.29,+,35.56,0.72
臺灣低波動高股息指數,1359.54,+,8.11,0.6
未含金融保險股指數,7694.08,+,38.24,0.5
未含電子股指數,12596.89,+,75.66,0.6
未含金融電子股指數,11021.07,+,54.91,0.5
小型股300指數,5398.71,+,21.45,0.4
漲升股利150指數,5243.46,+,24.61,0.47
水泥窯製類指數,459.94,+,5.34,1.17
塑膠化工類指數,794.93,+,5.73,0.73
機電類指數,2066.2,+,10.04,0.49
水泥類指數,122.09,+,1.28,1.06
食品類指數,1467.88,+,12.7,0.87
塑膠類指數,227.51,+,2.43,1.08
紡織纖維類指數,496.88,+,0.02,--
電機機械類指數,162.18,+,0.39,0.24
電器電纜類指數,34.67,+,0.1,0.29
化學生技醫療類指數,100.28,+,0.08,0.08
化學類指數,94.86,-,0.21,-0.22
生技醫療類指數,75.74,+,0.32,0.42
玻璃陶瓷類指數,36.13,+,0.64,1.8
造紙類指數,155.1,+,0.29,0.19
鋼鐵類指數,90.25,+,0.46,0.51
橡膠類指數,332.39,-,0.06,-0.02
汽車類指數,249.65,+,2.76,1.12
電子類指數,366.94,+,1.82,0.5
半導體類指數,125.13,+,0.68,0.55
電腦及週邊設備類指數,96.87,+,0.71,0.74
光電類指數,34.6,+,0.16,0.46
通信網路類指數,127.96,+,0.56,0.44
電子零組件類指數,79.59,+,0.29,0.37
電子通路類指數,109.11,+,0.03,0.03
資訊服務類指數,78.15,+,0.02,0.03
其他電子類指數,82.35,+,0.31,0.38
建材營造類指數,238,+,0.35,0.15
航運類指數,58.95,+,0.11,0.19
觀光類指數,117.76,+,0.58,0.49
金融保險類指數,985.98,+,8.57,0.88
貿易百貨類指數,217.27,-,2.26,-1.03
油電燃氣類指數,120.59,+,0.6,0.5
其他類指數,246.88,+,1.51,0.62
臺指日報酬兩倍指數,11971.82,+,129.53,1.09
臺指日報酬反向一倍指數,8879.71,-,48.83,-0.55
電子類兩倍槓桿指數,9283.64,+,91.64,1
電子類反向指數,9803.38,-,49.11,-0.5
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11564.44,+,66.15,0.58
發行量加權股價報酬指數,14809.36,+,80.82,0.55
臺灣公司治理100報酬指數,5450.75,+,32.22,0.59
臺灣50報酬指數,11236.77,+,64.53,0.58
臺灣中型100報酬指數,9790.39,+,43.61,0.45
臺灣資訊科技報酬指數,12971.99,+,70.37,0.55
臺灣發達報酬指數,11505.24,+,56.67,0.49
臺灣高股息報酬指數,10245.15,+,39.45,0.39
臺灣就業99報酬指數,6585.74,+,46.54,0.71
臺灣高薪100報酬指數,5410.08,+,38.84,0.72
臺灣低波動高股息報酬指數,2917.41,+,17.4,0.6
未含金融電子股報酬指數,18153.34,+,91.21,0.5
小型股300報酬指數,5607.47,+,22.93,0.41
漲升股利150報酬指數,5364.33,+,25.17,0.47
水泥類報酬指數,175.83,+,1.85,1.06
食品類報酬指數,1793.28,+,15.51,0.87
塑膠類報酬指數,303.82,+,3.25,1.08
紡織纖維類報酬指數,650.22,+,0.03,--
電機機械類報酬指數,207.35,+,0.5,0.24
電器電纜類報酬指數,40.15,+,0.11,0.27
化學生技醫療類報酬指數,129.58,+,0.11,0.08
化學類報酬指數,126.77,-,0.28,-0.22
生技醫療類報酬指數,92.1,+,0.39,0.43
玻璃陶瓷類報酬指數,39.03,+,0.69,1.8
造紙類報酬指數,192.73,+,0.36,0.19
鋼鐵類報酬指數,119.42,+,0.61,0.51
橡膠類報酬指數,428.89,-,0.08,-0.02
汽車類報酬指數,313.28,+,3.47,1.12
電子類報酬指數,552,+,2.74,0.5
半導體類報酬指數,181.14,+,0.98,0.54
電腦及週邊設備類報酬指數,153.62,+,1.12,0.73
光電類報酬指數,43.07,+,0.21,0.49
通信網路類報酬指數,213.65,+,0.93,0.44
電子零組件類報酬指數,118.55,+,0.43,0.36
電子通路類報酬指數,179.93,+,0.06,0.03
資訊服務類報酬指數,131.98,+,0.04,0.03
其他電子類報酬指數,99.78,+,0.37,0.37
建材營造類報酬指數,344.42,+,0.75,0.22
航運類報酬指數,73.07,+,0.13,0.18
觀光類報酬指數,136.69,+,0.75,0.55
金融保險類報酬指數,1327.67,+,11.54,0.88
貿易百貨類報酬指數,271.74,-,2.83,-1.03
油電燃氣類報酬指數,151.64,+,0.75,0.5
其他類報酬指數,339.09,+,2.07,0.61
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","58805440663","1665422793","568230"
"2.台灣存託憑證","28631024","5649735","838"
"3.受益憑證","0","0","0"
"4.ETF","6135347092","309218004","38740"
"5.受益證券","2248560","142000","22"
"6.變更交易股票","18691785","6816724","1188"
"7.認購(售)權證","1911803100","1849118000","46426"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","58824132448","1672239517","569418"
"總計(1~12)","66902162224","3836367256","655444"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2751(5),467(5)
"下跌(跌停)",2457(21),284(1)
"持平",567,117
"未成交",4050,7
"無比價",784,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.788換算後加入成交金額。"
2016年08月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
