

2015年12月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9726.27,-,8.39,-0.09
發行量加權股價指數,8358.49,-,4.79,-0.06
臺灣公司治理100指數,4584.36,-,1.61,-0.04
臺灣50指數,6127.55,+,3.91,0.06
臺灣中型100指數,6131.61,-,12.15,-0.2
臺灣資訊科技指數,7177.88,+,10.71,0.15
臺灣發達指數,7123.42,-,8.07,-0.11
臺灣高股息指數,5185.65,-,13.71,-0.26
臺灣就業99指數,5160.38,+,0.43,0.01
臺灣高薪100指數,4589.47,+,0.55,0.01
臺灣低波動高股息指數,1277.82,-,1.56,-0.12
未含金融保險股指數,7027.11,-,6.21,-0.09
未含電子股指數,12038.53,+,0.18,--
未含金融電子股指數,10300.83,-,5.67,-0.06
小型股300指數,5204.51,-,11.38,-0.22
水泥窯製類指數,391.77,+,1.13,0.29
塑膠化工類指數,733.06,+,1.54,0.21
機電類指數,1857.41,-,1.88,-0.1
水泥類指數,101.98,+,0.36,0.35
食品類指數,1325.15,-,0.13,-0.01
塑膠類指數,207.62,+,0.79,0.38
紡織纖維類指數,543.83,-,0.66,-0.12
電機機械類指數,141.02,+,0.13,0.09
電器電纜類指數,29.12,+,0.05,0.17
化學生技醫療類指數,100.96,-,0.86,-0.84
化學類指數,90.95,-,0.53,-0.58
生技醫療類指數,80.37,-,0.91,-1.12
玻璃陶瓷類指數,34.38,-,0.02,-0.06
造紙類指數,150.3,+,0.11,0.07
鋼鐵類指數,74.06,+,0.13,0.18
橡膠類指數,282.74,+,3.02,1.08
汽車類指數,276.99,+,0.85,0.31
電子類指數,330.35,-,0.36,-0.11
半導體類指數,110.67,+,0.11,0.1
電腦及週邊設備類指數,88.33,+,0.02,0.02
光電類指數,29.33,-,0.35,-1.18
通信網路類指數,112.31,+,0.22,0.2
電子零組件類指數,76.55,+,0.15,0.2
電子通路類指數,93.72,-,0.09,-0.1
資訊服務類指數,81.33,-,0.32,-0.39
其他電子類指數,79.17,-,0.6,-0.75
建材營造類指數,224.97,-,0.69,-0.31
航運類指數,67.27,-,0.3,-0.44
觀光類指數,117.52,-,0.09,-0.08
金融保險類指數,995.33,+,1.35,0.14
貿易百貨類指數,203.01,+,1.11,0.55
油電燃氣類指數,101.02,-,1.42,-1.39
其他類指數,241.71,+,0.04,0.02
臺指日報酬兩倍指數,10370.57,-,11.89,-0.11
臺指日報酬反向一倍指數,9701.49,+,5.55,0.06
電子類兩倍槓桿指數,7627.56,-,16.64,-0.22
電子類反向指數,11038.25,+,12,0.11
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10410.97,-,8.99,-0.09
發行量加權股價報酬指數,13230.93,-,7.59,-0.06
臺灣公司治理100報酬指數,4760.75,-,1.67,-0.04
臺灣50報酬指數,9802.81,+,6.24,0.06
臺灣中型100報酬指數,9160,-,18.15,-0.2
臺灣資訊科技報酬指數,10918.42,+,16.3,0.15
臺灣發達報酬指數,10294.13,-,11.66,-0.11
臺灣高股息報酬指數,9186.53,-,24.29,-0.26
臺灣就業99報酬指數,6093.46,+,0.5,0.01
臺灣高薪100報酬指數,4824.98,+,0.57,0.01
臺灣低波動高股息報酬指數,2635.49,-,3.22,-0.12
未含金融電子股報酬指數,16384.18,-,9.03,-0.06
小型股300報酬指數,5204.51,-,11.38,-0.22
水泥類報酬指數,143.48,+,0.51,0.36
食品類報酬指數,1575.45,-,0.15,-0.01
塑膠類報酬指數,264.95,+,1.02,0.39
紡織纖維類報酬指數,686.62,-,0.84,-0.12
電機機械類報酬指數,175.72,+,0.17,0.1
電器電纜類報酬指數,33.3,+,0.06,0.18
化學生技醫療類報酬指數,126.73,-,1.09,-0.85
化學類報酬指數,117.21,-,0.67,-0.57
生技醫療類報酬指數,95.73,-,1.09,-1.13
玻璃陶瓷類報酬指數,36.93,-,0.02,-0.05
造紙類報酬指數,179.42,+,0.13,0.07
鋼鐵類報酬指數,95.53,+,0.16,0.17
橡膠類報酬指數,352.44,+,3.77,1.08
汽車類報酬指數,337.83,+,1.04,0.31
電子類報酬指數,480.18,-,0.53,-0.11
半導體類報酬指數,154,+,0.16,0.1
電腦及週邊設備類報酬指數,133.9,+,0.02,0.01
光電類報酬指數,35.69,-,0.43,-1.19
通信網路類報酬指數,179.94,+,0.35,0.19
電子零組件類報酬指數,110.07,+,0.22,0.2
電子通路類報酬指數,147.81,-,0.13,-0.09
資訊服務類報酬指數,130.21,-,0.51,-0.39
