

2016年07月22日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10430.05,-,46.54,-0.44
發行量加權股價指數,9013.14,-,43.42,-0.48
臺灣公司治理100指數,5044.9,-,33.79,-0.67
臺灣50指數,6745.55,-,41.38,-0.61
臺灣中型100指數,6436.53,+,8.37,0.13
臺灣資訊科技指數,8150.92,-,41.78,-0.51
臺灣發達指數,7763.33,-,36.06,-0.46
臺灣高股息指數,5599.96,-,2.56,-0.05
臺灣就業99指數,5393.04,-,25.16,-0.46
臺灣高薪100指數,4949.28,-,29.61,-0.59
臺灣低波動高股息指數,1384.23,-,4.31,-0.31
未含金融保險股指數,7683.37,-,36.76,-0.48
未含電子股指數,12568.32,-,51.33,-0.41
未含金融電子股指數,11011.58,-,40.99,-0.37
小型股300指數,5399.28,-,3.63,-0.07
水泥窯製類指數,435.7,-,4.37,-0.99
塑膠化工類指數,798.96,-,0.12,-0.02
機電類指數,2060.61,-,10.75,-0.52
水泥類指數,114.1,-,1.23,-1.07
食品類指數,1525.61,-,20.35,-1.32
塑膠類指數,228.68,+,0.23,0.1
紡織纖維類指數,503.33,-,1.97,-0.39
電機機械類指數,158.65,+,0.09,0.06
電器電纜類指數,32.55,-,0.11,-0.34
化學生技醫療類指數,102.75,-,0.23,-0.22
化學類指數,95.76,-,0.18,-0.19
生技醫療類指數,78.92,-,0.22,-0.28
玻璃陶瓷類指數,36.96,-,0.23,-0.62
造紙類指數,156.06,-,0.87,-0.55
鋼鐵類指數,89.39,-,0.21,-0.23
橡膠類指數,325.14,-,0.8,-0.25
汽車類指數,238.89,-,2.8,-1.16
電子類指數,366.32,-,1.99,-0.54
半導體類指數,123.27,-,0.62,-0.5
電腦及週邊設備類指數,99.1,-,0.74,-0.74
光電類指數,34.34, ,--,--
通信網路類指數,128.91,-,1.81,-1.38
電子零組件類指數,79.07,-,0.54,-0.68
電子通路類指數,112.07,-,0.05,-0.04
資訊服務類指數,80.43,-,0.11,-0.14
其他電子類指數,83.62,+,0.02,0.02
建材營造類指數,242.16,+,0.41,0.17
航運類指數,61.73,-,0.29,-0.47
觀光類指數,120.75,-,0.08,-0.07
金融保險類指數,980.11,-,4.94,-0.5
貿易百貨類指數,216.92,+,0.77,0.36
油電燃氣類指數,115.4,-,1.69,-1.44
其他類指數,251.97,-,0.06,-0.02
臺指日報酬兩倍指數,11932.8,-,115.53,-0.96
臺指日報酬反向一倍指數,8903.26,+,42.48,0.48
電子類兩倍槓桿指數,9261.31,-,101.17,-1.08
電子類反向指數,9829.51,+,52.82,0.54
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11438.5,-,50.39,-0.44
發行量加權股價報酬指數,14630.38,-,69.71,-0.47
臺灣公司治理100報酬指數,5390.04,-,36.1,-0.67
臺灣50報酬指數,11081.19,-,67.99,-0.61
臺灣中型100報酬指數,9788.17,+,12.73,0.13
臺灣資訊科技報酬指數,12806.36,-,65.65,-0.51
臺灣發達報酬指數,11450.45,-,53.18,-0.46
臺灣高股息報酬指數,10161.42,-,4.64,-0.05
臺灣就業99報酬指數,6509.88,-,30.38,-0.46
臺灣高薪100報酬指數,5333.53,-,31.91,-0.59
臺灣低波動高股息報酬指數,2905.58,-,9.06,-0.31
未含金融電子股報酬指數,17946.56,-,64.88,-0.36
小型股300報酬指數,5523.7,-,2.29,-0.04
水泥類報酬指數,160.86,-,1.72,-1.06
食品類報酬指數,1819.52,-,24.27,-1.32
塑膠類報酬指數,304.61,+,0.31,0.1
紡織纖維類報酬指數,651.57,-,2.55,-0.39
電機機械類報酬指數,201.25,+,0.12,0.06
電器電纜類報酬指數,37.4,-,0.12,-0.32
化學生技醫療類報酬指數,130.89,-,0.22,-0.17
化學類報酬指數,125.77,-,0.13,-0.1
生技醫療類報酬指數,94.94,-,0.22,-0.23
玻璃陶瓷類報酬指數,39.73,-,0.25,-0.63
造紙類報酬指數,193.92,-,1.09,-0.56
鋼鐵類報酬指數,116.34,-,0.28,-0.24
橡膠類報酬指數,418.44,-,1.03,-0.25
汽車類報酬指數,299.77,-,3.53,-1.16
電子類報酬指數,546.92,-,2.95,-0.54
半導體類報酬指數,177.89,-,0.89,-0.5
電腦及週邊設備類報酬指數,152.1,-,1.11,-0.72
光電類報酬指數,42.33,+,0.01,0.02
通信網路類報酬指數,214.7,-,3.01,-1.38
電子零組件類報酬指數,116.93,-,0.77,-0.65
電子通路類報酬指數,179.03,-,0.07,-0.04
資訊服務類報酬指數,134.54,-,0.19,-0.14
其他電子類報酬指數,101.15,+,0.03,0.03
建材營造類報酬指數,343.8,+,0.59,0.17
航運類報酬指數,75.8,-,0.36,-0.47
觀光類報酬指數,139.73,-,0.1,-0.07
金融保險類報酬指數,1293.01,-,6.52,-0.5
貿易百貨類報酬指數,265.04,+,0.93,0.35
油電燃氣類報酬指數,144.96,-,2.13,-1.45
其他類報酬指數,339.6,+,0.12,0.04
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","75507507151","2148776643","751187"
"2.台灣存託憑證","12358374","2443966","608"
"3.受益憑證","0","0","0"
"4.ETF","4512289446","235912133","34958"
"5.受益證券","72566370","5269000","67"
"6.變更交易股票","59902355","18809710","2281"
"7.認購(售)權證","1881547900","1831063000","50992"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","75567409506","2167586353","753468"
