

2016年07月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10358.76,+,95.43,0.93
發行量加權股價指數,8949.85,+,83.49,0.94
臺灣公司治理100指數,5015.72,+,43.14,0.87
臺灣50指數,6703.43,+,67.61,1.02
臺灣中型100指數,6342.75,+,52.79,0.84
臺灣資訊科技指數,8056.07,+,20.3,0.25
臺灣發達指數,7734.68,+,117.32,1.54
臺灣高股息指數,5549.31,+,34.62,0.63
臺灣就業99指數,5350.71,+,47.95,0.9
臺灣高薪100指數,4933.04,+,53.95,1.11
臺灣低波動高股息指數,1379.63,+,16.44,1.21
未含金融保險股指數,7631.42,+,66.24,0.88
未含電子股指數,12482.71,+,112.78,0.91
未含金融電子股指數,10945.06,+,78.92,0.73
小型股300指數,5357.39,+,19.13,0.36
水泥窯製類指數,437.46,+,1.95,0.45
塑膠化工類指數,796.27,+,6.44,0.82
機電類指數,2045.32,+,18.97,0.94
水泥類指數,114.63,+,0.29,0.25
食品類指數,1531.24,-,0.42,-0.03
塑膠類指數,227.56,+,1.88,0.83
紡織纖維類指數,497.85,+,13.88,2.87
電機機械類指數,156.61,+,0.34,0.22
電器電纜類指數,32.13,-,0.02,-0.06
化學生技醫療類指數,102.28,+,0.85,0.84
化學類指數,94.9,+,0.33,0.35
生技醫療類指數,78.96,+,1.09,1.4
玻璃陶瓷類指數,36.99,+,0.58,1.59
造紙類指數,156.88,-,0.25,-0.16
鋼鐵類指數,89.39,-,0.16,-0.18
橡膠類指數,326.86,+,2.2,0.68
汽車類指數,239.64,+,4.02,1.71
電子類指數,363.69,+,3.49,0.97
半導體類指數,122.41,+,0.14,0.11
電腦及週邊設備類指數,98.04,+,1.05,1.08
光電類指數,33.35,+,1.32,4.12
通信網路類指數,132.57,+,1.96,1.5
電子零組件類指數,78.35,+,0.93,1.2
電子通路類指數,110.33,+,0.53,0.48
資訊服務類指數,79.57,-,0.19,-0.24
其他電子類指數,81.54,+,1.14,1.42
建材營造類指數,241.93,+,0.13,0.05
航運類指數,61.89,+,0.68,1.11
觀光類指數,114.8,+,0.49,0.43
金融保險類指數,971.45,+,13.46,1.41
貿易百貨類指數,221.01,+,0.95,0.43
油電燃氣類指數,112.29,+,0.61,0.55
其他類指數,248.48,+,2.49,1.01
臺指日報酬兩倍指數,11767.12,+,217.51,1.88
臺指日報酬反向一倍指數,8967.24,-,85.24,-0.94
電子類兩倍槓桿指數,9130.03,+,173.56,1.94
電子類反向指數,9901.93,-,96.88,-0.97
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11306.97,+,114.4,1.02
發行量加權股價報酬指數,14457.21,+,148.28,1.04
臺灣公司治理100報酬指數,5332.91,+,47.18,0.89
臺灣50報酬指數,10971.3,+,126.74,1.17
臺灣中型100報酬指數,9602.15,+,81.83,0.86
臺灣資訊科技報酬指數,12653.74,+,62.24,0.49
臺灣發達報酬指數,11314.32,+,172.49,1.55
臺灣高股息報酬指數,10041.47,+,62.63,0.63
臺灣就業99報酬指數,6434.61,+,62.45,0.98
臺灣高薪100報酬指數,5286.82,+,67.99,1.3
臺灣低波動高股息報酬指數,2888.58,+,36.29,1.27
未含金融電子股報酬指數,17706.96,+,130.39,0.74
小型股300報酬指數,5455.68,+,21.97,0.4
水泥類報酬指數,161.32,+,0.4,0.25
食品類報酬指數,1825.66,-,0.51,-0.03
塑膠類報酬指數,298.4,+,2.48,0.84
紡織纖維類報酬指數,643.42,+,18.09,2.89
電機機械類報酬指數,198.6,+,0.44,0.22
電器電纜類報酬指數,36.81,-,0.01,-0.03
化學生技醫療類報酬指數,129.57,+,1.11,0.86
化學類報酬指數,123.69,+,0.47,0.38
生技醫療類報酬指數,94.66,+,1.31,1.4
玻璃陶瓷類報酬指數,39.76,+,0.62,1.58
造紙類報酬指數,193.03,-,0.31,-0.16
鋼鐵類報酬指數,115.94,-,0.21,-0.18
橡膠類報酬指數,408.68,+,2.75,0.68
汽車類報酬指數,292.59,+,4.91,1.71
電子類報酬指數,540.64,+,5.88,1.1
半導體類報酬指數,176.39,+,0.69,0.39
電腦及週邊設備類報酬指數,150.26,+,1.6,1.08
光電類報酬指數,41.01,+,1.65,4.19
通信網路類報酬指數,215.9,+,3.19,1.5
電子零組件類報酬指數,115.5,+,1.37,1.2
電子通路類報酬指數,175.4,+,0.84,0.48
資訊服務類報酬指數,131.83,-,0.3,-0.23
其他電子類報酬指數,98.63,+,1.4,1.44
建材營造類報酬指數,341.41,+,0.19,0.06
航運類報酬指數,75.47,+,0.83,1.11
觀光類報酬指數,132.85,+,1.71,1.3
金融保險類報酬指數,1280.81,+,19.42,1.54
貿易百貨類報酬指數,269.45,+,1.16,0.43
油電燃氣類報酬指數,140.88,+,0.76,0.54
其他類報酬指數,333.76,+,3.35,1.01
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","92214691045","2308745845","850297"
