

2016年12月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10435.37,-,44.09,-0.42
發行量加權股價指數,9078.64,-,40.11,-0.44
臺灣公司治理100指數,5145.12,-,21.55,-0.42
臺灣50指數,6847.85,-,30.23,-0.44
臺灣中型100指數,6180.08,-,42.99,-0.69
臺灣資訊科技指數,8155.56,-,24.1,-0.29
臺灣發達指數,7678.01,-,55.56,-0.72
臺灣高股息指數,5327.79,-,29.22,-0.55
臺灣就業99指數,5480.33,-,19.05,-0.35
臺灣高薪100指數,5096.3,-,18.39,-0.36
臺灣低波動高股息指數,1322.74,-,7.88,-0.59
未含金融保險股指數,7660.54,-,35.85,-0.47
未含電子股指數,12901.93,-,74.14,-0.57
未含金融電子股指數,11086.98,-,77.15,-0.69
小型股300指數,5402.63,-,15.42,-0.28
漲升股利150指數,5160.2,-,27.48,-0.53
漲升股利100指數,5109.4,-,26.46,-0.52
水泥窯製類指數,421.55,-,4.35,-1.02
塑膠化工類指數,844.67,-,8.49,-1
機電類指數,2041.49,-,6.88,-0.34
水泥類指數,110.1,-,1.34,-1.2
食品類指數,1337.02,-,8.84,-0.66
塑膠類指數,253.43,-,3.14,-1.22
紡織纖維類指數,471.01,-,2.54,-0.54
電機機械類指數,151.31,-,0.81,-0.53
電器電纜類指數,38.47,-,0.53,-1.36
化學生技醫療類指數,99.8,-,0.61,-0.61
化學類指數,97.39,-,0.52,-0.53
生技醫療類指數,72.71,-,0.5,-0.68
玻璃陶瓷類指數,36.01,-,0.03,-0.08
造紙類指數,160,+,0.02,0.01
鋼鐵類指數,97.73,-,1.21,-1.22
橡膠類指數,306.05,-,0.97,-0.32
汽車類指數,246.87,-,0.94,-0.38
電子類指數,363.06,-,1.18,-0.32
半導體類指數,126.35,-,0.25,-0.2
電腦及週邊設備類指數,93.38,-,0.48,-0.51
光電類指數,34.34,-,0.3,-0.87
通信網路類指數,116.22,-,0.46,-0.39
電子零組件類指數,76.41,-,0.47,-0.61
電子通路類指數,106.23,-,0.42,-0.39
資訊服務類指數,84.76,+,0.18,0.21
其他電子類指數,85.38,-,0.06,-0.07
建材營造類指數,236.79,+,0.04,0.02
航運類指數,56.98,+,0.13,0.23
觀光類指數,105.8,+,0.3,0.28
金融保險類指數,1057.1,-,2.9,-0.27
貿易百貨類指數,205.08,-,0.91,-0.44
油電燃氣類指數,132.84,-,0.6,-0.45
其他類指數,231.42,-,2.03,-0.87
臺指日報酬兩倍指數,12030.21,-,106.77,-0.88
臺指日報酬反向一倍指數,8783.14,+,38.46,0.44
電子類兩倍槓桿指數,9019.88,-,58.82,-0.65
電子類反向指數,9833.66,+,31.75,0.32
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11620.28,-,49.09,-0.42
發行量加權股價報酬指數,14967.93,-,66.12,-0.44
臺灣公司治理100報酬指數,5577.52,-,23.35,-0.42
臺灣50報酬指數,11417.21,-,50.4,-0.44
臺灣中型100報酬指數,9584.75,-,66.68,-0.69
臺灣資訊科技報酬指數,12929.88,-,38.21,-0.29
臺灣發達報酬指數,11537.19,-,83.48,-0.72
臺灣高股息報酬指數,9981.48,-,54.74,-0.55
臺灣就業99報酬指數,6732.64,-,23.4,-0.35
臺灣高薪100報酬指數,5600.91,-,20.22,-0.36
臺灣低波動高股息報酬指數,2851.97,-,16.99,-0.59
未含金融電子股報酬指數,18321,-,127.49,-0.69
小型股300報酬指數,5642.64,-,16.11,-0.28
漲升股利150報酬指數,5330.75,-,28.38,-0.53
漲升股利100報酬指數,5270.11,-,27.29,-0.52
水泥類報酬指數,160.77,-,1.96,-1.2
食品類報酬指數,1639.75,-,10.84,-0.66
塑膠類報酬指數,338.47,-,4.2,-1.23
紡織纖維類報酬指數,617.06,-,3.32,-0.54
