

2017年04月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11319.94,+,21.52,0.19
發行量加權股價指數,9856.45,+,14.74,0.15
臺灣公司治理100指數,5517.56,-,3.33,-0.06
臺灣50指數,7429.73,-,7.31,-0.1
臺灣中型100指數,6861.17,+,57.45,0.84
臺灣資訊科技指數,8794.34,-,23.21,-0.26
臺灣發達指數,8553.88,+,25.98,0.3
臺灣高股息指數,5771.17,+,68.18,1.2
臺灣就業99指數,5850.89,+,6.84,0.12
臺灣高薪100指數,5461.36,+,2.96,0.05
臺灣低波動高股息指數,1432.63,+,9.64,0.68
未含金融保險股指數,8370.12,+,13.92,0.17
未含電子股指數,13561.52,+,21.21,0.16
未含金融電子股指數,11699.16,+,23.83,0.2
小型股300指數,5942.72,+,35.52,0.6
漲升股利150指數,5669.97,+,9.67,0.17
漲升股利100指數,5636.05,+,9.4,0.17
藍籌30指數,5222.02,+,3.62,0.07
工業菁英30指數,5393.77,+,11.75,0.22
電子菁英30指數,5383.97,+,6.01,0.11
低波動精選30指數,5186.78,+,0.15,--
低貝塔100指數,5262.65,+,1.72,0.03
中小型精選50指數,4938.7,+,23.35,0.48
中小型A級動能50指數,5227.65,+,37.63,0.73
藍籌30反向一倍指數,9545.61,-,6.63,-0.07
水泥窯製類指數,463.38,+,0.25,0.05
塑膠化工類指數,866.44,-,0.89,-0.1
機電類指數,2279.14,+,3.89,0.17
水泥類指數,120.13,-,0.03,-0.02
食品類指數,1428.34,-,0.07,---
塑膠類指數,260.72,-,0.33,-0.13
紡織纖維類指數,490.39,+,1.93,0.4
電機機械類指數,169.36,+,1.59,0.95
電器電纜類指數,43.18,+,0.03,0.07
化學生技醫療類指數,100.11,+,0.17,0.17
化學類指數,99.85,+,0.01,0.01
生技醫療類指數,70.98,+,0.26,0.37
玻璃陶瓷類指數,41.09,+,0.19,0.46
造紙類指數,209.66,-,1.05,-0.5
鋼鐵類指數,100.35,+,0.4,0.4
橡膠類指數,319.34,-,1.17,-0.37
汽車類指數,250.77,+,1.01,0.4
電子類指數,405.27,+,0.58,0.14
半導體類指數,136.52,-,0.26,-0.19
電腦及週邊設備類指數,101.12,+,0.01,0.01
光電類指數,44.68,+,0.38,0.86
通信網路類指數,122.27,+,0.15,0.12
電子零組件類指數,89.41,+,0.53,0.6
電子通路類指數,112.33,+,0.92,0.83
資訊服務類指數,87.97,+,0.57,0.65
其他電子類指數,101.46,+,0.49,0.49
建材營造類指數,264.36,+,0.7,0.27
航運類指數,62.26,+,0.31,0.5
觀光類指數,114.99,+,0.26,0.23
金融保險類指數,1100.36,+,0.41,0.04
貿易百貨類指數,227.75,+,3.86,1.72
油電燃氣類指數,135.4,-,1.18,-0.86
其他類指數,247.33,+,2.21,0.9
臺指日報酬兩倍指數,14148.17,+,42.25,0.3
臺指日報酬反向一倍指數,8071.86,-,12.11,-0.15
電子類兩倍槓桿指數,11210.67,+,32.04,0.29
電子類反向指數,8786.82,-,12.61,-0.14
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12605.29,+,23.96,0.19
發行量加權股價報酬指數,16250.31,+,24.32,0.15
臺灣公司治理100報酬指數,5981.25,-,3.61,-0.06
臺灣50報酬指數,12387.36,-,12.18,-0.1
臺灣中型100報酬指數,10641.05,+,89.1,0.84
臺灣資訊科技報酬指數,13942.6,-,36.8,-0.26
臺灣發達報酬指數,12853.29,+,39.04,0.3
臺灣高股息報酬指數,10812.16,+,127.75,1.2
臺灣就業99報酬指數,7187.88,+,8.4,0.12
臺灣高薪100報酬指數,6002.12,+,3.25,0.05
臺灣低波動高股息報酬指數,3088.89,+,20.77,0.68
未含金融電子股報酬指數,19332.61,+,39.37,0.2
小型股300報酬指數,6206.72,+,37.09,0.6
漲升股利150報酬指數,5857.37,+,9.99,0.17
漲升股利100報酬指數,5813.33,+,9.7,0.17
藍籌 30 報酬指數,5222.02,+,3.62,0.07
工業菁英 30 報酬指數,5393.77,+,11.75,0.22
電子菁英 30 報酬指數,5383.97,+,6.01,0.11
低波動精選 30 報酬指數,5186.78,+,0.15,--
