

2016年04月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9922.11,-,25.78,-0.26
發行量加權股價指數,8563.05,-,18.52,-0.22
臺灣公司治理100指數,4789.48,-,10.32,-0.22
臺灣50指數,6325.82,-,17.32,-0.27
臺灣中型100指數,6078.62,-,20.93,-0.34
臺灣資訊科技指數,7491.77,-,40.96,-0.54
臺灣發達指數,7369.26,-,5.27,-0.07
臺灣高股息指數,5135.53,-,22.08,-0.43
臺灣就業99指數,5136.68,-,11.09,-0.22
臺灣高薪100指數,4675.92,-,8.9,-0.19
臺灣低波動高股息指數,1279.54,-,0.18,-0.01
未含金融保險股指數,7285.78,-,15.18,-0.21
未含電子股指數,12369.69,+,10.62,0.09
未含金融電子股指數,10927.7,+,23.73,0.22
小型股300指數,5271.99,-,10.88,-0.21
水泥窯製類指數,428.37,-,0.8,-0.19
塑膠化工類指數,810.39,+,4.36,0.54
機電類指數,1903.92,-,9.07,-0.47
水泥類指數,111.8,-,0.35,-0.31
食品類指數,1385.73,+,4.68,0.34
塑膠類指數,233.81,+,2.04,0.88
紡織纖維類指數,511.01,-,1.07,-0.21
電機機械類指數,157.07,-,0.37,-0.24
電器電纜類指數,31.56,-,0.04,-0.13
化學生技醫療類指數,99.49,+,0.01,0.01
化學類指數,93.4,+,0.74,0.8
生技醫療類指數,75.79,-,0.66,-0.86
玻璃陶瓷類指數,37.06,+,0.19,0.52
造紙類指數,155.72,-,0.71,-0.45
鋼鐵類指數,91.93,+,0.65,0.71
橡膠類指數,338.91,-,0.95,-0.28
汽車類指數,237.66,-,1.93,-0.81
電子類指數,337.53,-,1.65,-0.49
半導體類指數,115.34,-,0.78,-0.67
電腦及週邊設備類指數,89.49,-,0.13,-0.15
光電類指數,27.38,-,0.19,-0.69
通信網路類指數,122.03,+,0.26,0.21
電子零組件類指數,75.13,-,0.17,-0.23
電子通路類指數,98.11,-,0.84,-0.85
資訊服務類指數,80.72,-,0.56,-0.69
其他電子類指數,77.18,-,0.67,-0.86
建材營造類指數,245.15,-,0.28,-0.11
航運類指數,65.18,+,0.12,0.18
觀光類指數,112.79,-,0.38,-0.34
金融保險類指數,943.51,-,2.55,-0.27
貿易百貨類指數,204.34,-,0.87,-0.42
油電燃氣類指數,117.78,+,1.19,1.02
其他類指數,234.73,-,0.57,-0.24
臺指日報酬兩倍指數,10819.12,-,46.9,-0.43
臺指日報酬反向一倍指數,9413.23,+,20.27,0.22
電子類兩倍槓桿指數,7908.82,-,77.7,-0.97
電子類反向指數,10730.72,+,51.95,0.49
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10620.61,-,27.59,-0.26
發行量加權股價報酬指數,13554.74,-,29.3,-0.22
臺灣公司治理100報酬指數,4973.76,-,10.71,-0.21
臺灣50報酬指數,10120.01,-,27.72,-0.27
臺灣中型100報酬指數,9080.83,-,31.27,-0.34
臺灣資訊科技報酬指數,11395.89,-,62.3,-0.54
臺灣發達報酬指數,10649.4,-,7.61,-0.07
臺灣高股息報酬指數,9097.75,-,39.1,-0.43
臺灣就業99報酬指數,6065.49,-,13.09,-0.22
