

2016年11月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10662.79,-,19.8,-0.19
發行量加權股價指數,9272.7,-,17.42,-0.19
臺灣公司治理100指數,5256.95,-,5.58,-0.11
臺灣50指數,7052.5,-,7.04,-0.1
臺灣中型100指數,6397.57,-,32.4,-0.5
臺灣資訊科技指數,8674.19,+,22.28,0.26
臺灣發達指數,7912.48,-,45.09,-0.57
臺灣高股息指數,5533.87,-,37.02,-0.66
臺灣就業99指數,5452.88,-,9.69,-0.18
臺灣高薪100指數,5109,-,11.15,-0.22
臺灣低波動高股息指數,1363.27,-,2.39,-0.18
未含金融保險股指數,7915.86,-,15.52,-0.2
未含電子股指數,12775.54,-,44.26,-0.35
未含金融電子股指數,11184.12,-,47.99,-0.43
小型股300指數,5366.16,-,4.53,-0.08
漲升股利150指數,5374.51,-,22.37,-0.41
漲升股利100指數,5370.35,-,25.08,-0.46
水泥窯製類指數,442.4,-,2.79,-0.63
塑膠化工類指數,835.85,-,1.78,-0.21
機電類指數,2137.39,-,1.54,-0.07
水泥類指數,116.78,-,0.89,-0.76
食品類指數,1480.92,-,2.21,-0.15
塑膠類指數,247.27,-,1.03,-0.41
紡織纖維類指數,479.26,-,1.94,-0.4
電機機械類指數,154.28,-,0.46,-0.3
電器電纜類指數,36.84,-,0.47,-1.26
化學生技醫療類指數,99.35,-,0.22,-0.22
化學類指數,93.55,+,0.07,0.07
生技醫療類指數,75.42,-,0.41,-0.54
玻璃陶瓷類指數,35.69,+,0.04,0.11
造紙類指數,153.19,-,0.29,-0.19
鋼鐵類指數,90.91,-,0.29,-0.32
橡膠類指數,323.5,+,2.72,0.85
汽車類指數,250.52,-,0.01,---
電子類指數,380.67,-,0.22,-0.06
半導體類指數,133.07,+,0.36,0.27
電腦及週邊設備類指數,100.08,-,0.14,-0.14
光電類指數,34.55,-,0.16,-0.46
通信網路類指數,123.76,+,0.13,0.11
電子零組件類指數,80.05,-,0.39,-0.48
電子通路類指數,109.2,+,0.51,0.47
資訊服務類指數,78.18,-,0.16,-0.2
其他電子類指數,87.97,-,0.73,-0.82
建材營造類指數,233.65,-,1.34,-0.57
航運類指數,58.31,-,0.12,-0.21
觀光類指數,110.31,-,0.88,-0.79
金融保險類指數,998.4,-,1.3,-0.13
貿易百貨類指數,207.66,-,0.36,-0.17
