date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2005-07-11,,,,,0,0,0,0,0
2005-07-12,,,,,0,0,0,0,0
2005-07-13,,,,,0,0,0,0,0
2005-07-14,,,,,0,0,0,0,0
2005-07-15,,,,,0,0,0,0,0
2005-07-19,,,,,0,0,0,0,0
2005-07-20,,,,,0,0,0,0,0
2005-07-21,,,,,0,0,0,0,0
2005-07-22,,,,,0,0,0,0,0
2005-07-25,,,,,0,0,0,0,0
2005-07-26,,,,,0,0,0,0,0
2005-07-27,,,,,0,0,0,0,0
2005-07-28,,,,,0,0,0,0,0
2005-07-29,,,,,0,0,0,0,0
2005-08-01,,,,,0,0,0,0,0
2005-08-02,,,,,0,0,0,0,0
2005-08-03,,,,,0,0,0,0,0
2005-08-04,,,,,0,0,0,0,0
2005-08-08,,,,,0,0,0,0,0
2005-08-09,,,,,0,0,0,0,0
2005-08-10,,,,,0,0,0,0,0
2005-08-11,,,,,0,0,0,0,0
2005-08-12,,,,,0,0,0,0,0
2005-08-15,,,,,0,0,0,0,0
2005-08-16,,,,,0,0,0,0,0
2005-08-17,,,,,0,0,0,0,0
2005-08-18,,,,,0,0,0,0,0
2005-08-19,,,,,0,0,0,0,0
2005-08-22,,,,,0,0,0,0,0
2005-08-23,,,,,0,0,0,0,0
2005-08-24,,,,,0,0,0,0,0
2005-08-25,,,,,0,0,0,0,0
2005-08-26,,,,,0,0,0,0,0
2005-08-29,,,,,0,0,0,0,0
2005-08-30,,,,,0,0,0,0,0
2005-08-31,,,,,0,0,0,0,0
2005-09-02,,,,,0,0,0,0,0
2005-09-05,,,,,0,0,0,0,0
2005-09-06,,,,,0,0,0,0,0
2005-09-07,,,,,0,0,0,0,0
2005-09-08,,,,,0,0,0,0,0
2005-09-09,,,,,0,0,0,0,0
2005-09-12,,,,,0,0,0,0,0
2005-09-13,,,,,0,0,0,0,0
2005-09-14,,,,,0,0,0,0,0
2005-09-15,,,,,0,0,0,0,0
2005-09-16,,,,,0,0,0,0,0
2005-09-19,,,,,0,0,0,0,0
2005-09-20,,,,,0,0,0,0,0
2005-09-21,,,,,0,0,0,0,0
2005-09-22,,,,,0,0,0,0,0
2005-09-23,,,,,0,0,0,0,0
2005-09-26,,,,,0,0,0,0,0
2005-09-27,,,,,0,0,0,0,0
2005-09-28,,,,,0,0,0,0,0
2005-09-29,,,,,0,0,0,0,0
2005-09-30,,,,,0,0,0,0,0
2005-10-03,,,,,0,0,0,0,0
2005-10-04,,,,,0,0,0,0,0
2005-10-05,,,,,0,0,0,0,0
2005-10-06,,,,,0,0,0,0,0
2005-10-07,,,,,0,0,0,0,0
2005-10-11,,,,,0,0,0,0,0
2005-10-12,,,,,0,0,0,0,0
2005-10-13,,,,,0,0,0,0,0
