date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2004-02-11,,,,,0,0,0,0,0
2004-02-12,,,,,0,0,0,0,0
2004-02-13,,,,,0,0,0,0,0
2004-02-16,,,,,0,0,0,0,0
2004-02-17,,,,,0,0,0,0,0
2004-02-18,,,,,0,0,0,0,0
2004-02-19,,,,,0,0,0,0,0
2004-02-20,,,,,0,0,0,0,0
2004-02-23,,,,,0,0,0,0,0
2004-02-24,,,,,0,0,0,0,0
2004-02-25,,,,,0,0,0,0,0
2004-02-26,,,,,0,0,0,0,0
2004-02-27,,,,,0,0,0,0,0
2004-03-01,,,,,0,0,0,0,0
2004-03-02,,,,,0,0,0,0,0
2004-03-03,,,,,0,0,0,0,0
2004-03-04,,,,,0,0,0,0,0
2004-03-05,,,,,0,0,0,0,0
2004-03-08,,,,,0,0,0,0,0
2004-03-09,,,,,0,0,0,0,0
2004-03-10,,,,,0,0,0,0,0
2004-03-11,,,,,0,0,0,0,0
2004-03-12,,,,,0,0,0,0,0
2004-03-15,,,,,0,0,0,0,0
2004-03-16,,,,,0,0,0,0,0
2004-03-17,,,,,0,0,0,0,0
2004-03-18,,,,,0,0,0,0,0
2004-03-19,,,,,0,0,0,0,0
2004-03-22,,,,,0,0,0,0,0
2004-03-23,,,,,0,0,0,0,0
2004-03-24,,,,,0,0,0,0,0
2004-03-25,,,,,0,0,0,0,0
2004-03-26,,,,,0,0,0,0,0
2004-03-29,,,,,0,0,0,0,0
2004-03-30,,,,,0,0,0,0,0
2004-03-31,,,,,0,0,0,0,0
2004-04-01,,,,,0,0,0,0,0
2004-12-21,,,,,0,0,0,0,0
2004-12-22,,,,,0,0,0,0,0
2004-12-23,,,,,0,0,0,0,0
2004-12-24,,,,,0,0,0,0,0
2004-12-27,,,,,0,0,0,0,0
2004-12-28,,,,,0,0,0,0,0
2004-12-29,,,,,0,0,0,0,0
2004-12-30,,,,,0,0,0,0,0
2004-12-31,,,,,0,0,0,0,0
2005-01-03,,,,,0,0,0,0,0
2005-01-04,,,,,0,0,0,0,0
2005-01-05,,,,,0,0,0,0,0
2005-01-06,,,,,0,0,0,0,0
2005-01-07,,,,,0,0,0,0,0
2005-01-10,,,,,0,0,0,0,0
2005-01-11,,,,,0,0,0,0,0
2005-01-12,,,,,0,0,0,0,0
2005-01-13,,,,,0,0,0,0,0
2005-01-14,,,,,0,0,0,0,0
2005-01-17,,,,,0,0,0,0,0
2005-01-18,,,,,0,0,0,0,0
2005-01-19,,,,,0,0,0,0,0
2005-01-20,,,,,0,0,0,0,0
2005-01-21,,,,,0,0,0,0,0
2005-01-24,,,,,0,0,0,0,0
2005-01-25,,,,,0,0,0,0,0
2005-01-26,,,,,0,0,0,0,0
2005-01-27,,,,,0,0,0,0,0
2005-01-28,,,,,0,0,0,0,0
2005-01-31,,,,,0,0,0,0,0
2005-02-01,,,,,0,0,0,0,0
2005-02-02,,,,,0,0,0,0,0
2005-02-03,,,,,0,0,0,0,0
2005-02-14,,,,,0,0,0,0,0
2005-02-15,,,,,0,0,0,0,0
2005-02-16,,,,,0,0,0,0,0
2005-02-17,,,,,0,0,0,0,0
2005-02-18,,,,,0,0,0,0,0
2005-02-21,,,,,0,0,0,0,0
2005-02-22,,,,,0,0,0,0,0
2005-02-23,,,,,0,0,0,0,0
