date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2007-05-15,10.06,10.04,10.07,10.03,0.04,1,3769000,189,37893180
2007-05-16,10.04,10.01,10.04,10.0,-0.03,-1,2110000,188,21124180
2007-05-17,10.02,10.02,10.03,10.0,0.01,1,581000,55,5820460
2007-05-18,10.02,10.01,10.02,9.95,-0.01,-1,1675000,67,16717840
2007-05-21,10.0,10.0,10.01,10.0,-0.01,-1,904000,46,9041030
2007-05-22,10.0,10.0,10.0,10.0,0.0,0,591000,35,5910000
2007-05-23,10.0,10.0,10.0,9.99,0.0,0,312000,26,3119850
2007-05-24,9.99,10.0,10.0,9.99,0.0,0,215000,20,2149600
2007-05-25,10.0,10.0,10.0,9.99,0.0,0,1198000,74,11972400
2007-05-28,10.0,10.0,10.0,9.99,0.0,0,171000,13,1709860
2007-05-29,9.99,10.0,10.0,9.99,0.0,0,182000,13,1819180
2007-05-30,9.99,10.0,10.0,9.99,0.0,0,724000,33,7233290
2007-05-31,9.99,10.0,10.0,9.98,0.0,0,621000,34,6203800
2007-06-01,10.0,9.99,10.0,9.95,-0.01,-1,701000,22,6994490
2007-06-04,9.97,10.0,10.0,9.96,0.01,1,333000,22,3327940
2007-06-05,10.0,9.99,10.0,9.96,-0.01,-1,498000,18,4969920
2007-06-06,9.99,9.96,9.99,9.96,-0.03,-1,433000,15,4315200
2007-06-07,9.95,9.97,9.97,9.9,0.01,1,38000,9,376990
2007-06-08,9.9,9.95,9.95,9.9,-0.02,-1,72000,18,713450
2007-06-11,9.95,9.9,9.97,9.9,-0.05,-1,148000,18,1467980
2007-06-12,9.9,9.95,9.95,9.9,0.05,1,286000,31,2832830
2007-06-13,9.9,9.9,9.94,9.9,-0.05,-1,256000,9,2534440
2007-06-14,9.9,9.9,9.9,9.88,0.0,0,438000,16,4332000
2007-06-15,9.87,9.72,9.87,9.7,-0.18,-1,101000,16,987450
2007-06-20,9.75,9.8,9.8,9.75,0.08,1,174000,21,1696600
2007-06-21,9.8,9.72,9.8,9.6,-0.08,-1,377000,23,3652840
2007-06-22,9.72,9.59,9.72,9.2,-0.13,-1,803000,52,7626780
2007-06-23,9.5,9.5,9.5,9.45,-0.09,-1,44000,10,416750
2007-06-25,9.5,9.5,9.55,9.5,0.0,0,259000,25,2461050
2007-06-26,9.6,9.6,9.6,9.6,0.1,1,1000,1,9600
2007-06-27,9.3,9.58,9.58,9.3,-0.02,-1,67000,15,623380
2007-06-28,9.48,9.49,9.49,9.48,-0.09,-1,4000,2,37940
2007-06-29,9.4,9.45,9.45,9.25,-0.04,-1,655000,84,6090960
2007-07-02,9.4,9.3,9.4,9.28,-0.15,-1,85000,23,791850
2007-07-03,9.3,9.5,9.5,9.2,0.2,1,756000,83,7101830
2007-07-04,9.45,9.5,9.53,9.4,0.0,0,367000,44,3481250
2007-07-05,9.4,9.4,9.4,9.4,-0.1,-1,7000,4,65800
2007-07-06,9.35,9.3,9.35,9.3,-0.1,-1,262000,30,2437650
2007-07-09,9.27,9.18,9.3,9.15,-0.12,-1,238000,34,2196800
2007-07-10,9.2,9.2,9.2,9.15,0.02,1,237000,20,2173450
2007-07-11,9.2,9.18,9.2,9.15,-0.02,-1,175000,25,1607800
2007-07-12,9.18,9.11,9.18,8.98,-0.07,-1,1084000,84,9799340
2007-07-13,9.01,8.95,9.02,8.93,-0.16,-1,591000,45,5301550
2007-07-16,8.95,8.95,8.96,8.9,0.0,0,714000,40,6389220
2007-07-17,8.9,8.97,8.97,8.9,0.02,1,57000,14,509530
2007-07-18,8.96,9.0,9.0,8.93,0.03,1,482000,32,4320900
2007-07-19,9.0,8.98,9.0,8.98,-0.02,-1,172000,23,1547500
2007-07-20,8.98,8.97,9.0,8.97,-0.01,-1,230000,19,2068160
2007-07-23,9.0,9.0,9.0,8.98,0.03,1,212000,23,1907060
2007-07-24,9.0,9.0,9.0,8.97,0.0,0,737000,28,6625200
2007-07-25,8.98,9.0,9.0,8.98,0.0,0,42000,9,377540
2007-07-26,9.0,8.99,9.0,8.99,-0.01,-1,18000,4,161850
2007-07-27,8.99,8.97,8.99,8.95,-0.02,-1,172000,19,1542850
2007-07-30,8.97,8.93,8.97,8.91,-0.04,-1,318000,14,2848620
2007-07-31,8.91,8.88,8.92,8.88,-0.05,-1,481000,23,4277400
2007-08-01,8.88,8.86,8.88,8.86,-0.02,-1,181000,17,1604690
2007-08-02,8.86,8.84,8.86,8.84,-0.02,-1,448000,17,3965380
2007-08-03,8.8,8.8,8.8,8.79,-0.04,-1,398000,23,3502000
2007-08-06,8.8,8.78,8.8,8.78,-0.02,-1,487000,17,4279390
2007-08-07,8.78,8.77,8.78,8.77,-0.01,-1,120000,6,1052600
2007-08-08,8.76,8.73,8.76,8.72,-0.04,-1,943000,27,8238950
2007-08-09,8.73,8.7,8.74,8.7,-0.03,-1,1117000,31,9731090
2007-08-10,8.66,8.6,8.66,8.5,-0.1,-1,1157000,32,9962020
2007-08-13,8.58,8.48,8.58,8.45,-0.12,-1,1167000,38,9927950
2007-08-14,8.48,8.47,8.48,8.45,-0.01,-1,177000,9,1497370
2007-08-15,8.45,8.15,8.45,8.1,-0.32,-1,669000,35,5504220
2007-08-16,8.15,8.4,8.4,8.0,0.25,1,943000,62,7610240
2007-08-17,8.2,8.38,8.4,8.2,-0.02,-1,30000,9,247910
2007-08-20,8.38,8.51,8.55,8.38,0.13,1,257000,35,2183590
2007-08-21,8.51,8.4,8.51,8.4,-0.11,-1,59000,8,496460
2007-08-22,8.35,8.36,8.36,8.35,-0.04,-1,5000,3,41770
2007-08-23,8.35,8.4,8.4,8.35,0.04,1,50000,5,419550
2007-08-24,8.33,8.65,8.65,8.3,0.25,1,33000,7,277360
2007-08-27,8.6,8.5,8.6,8.5,-0.15,-1,18000,4,153700
2007-08-28,8.5,8.5,8.5,8.5,0.0,0,3000,1,25500
2007-08-29,8.4,8.4,8.4,8.4,-0.1,-1,12000,2,100800
2007-08-30,8.4,8.4,8.4,8.4,0.0,0,6000,3,50400
2007-08-31,8.5,8.5,8.5,8.5,0.1,1,27000,7,229500
2007-09-03,8.5,8.49,8.5,8.25,-0.01,-1,27000,5,225000
2007-09-04,8.3,8.3,8.3,8.3,-0.19,-1,7000,2,58100
2007-09-05,8.45,8.37,8.5,8.37,0.07,1,20000,3,168450
2007-09-06,8.35,8.35,8.35,8.35,-0.02,-1,10000,1,83500
2007-09-07,8.35,8.35,8.35,8.35,0.0,0,10000,3,83500
2007-09-10,8.5,8.41,8.5,8.41,0.06,1,15000,2,127050
2007-09-11,8.37,8.41,8.41,8.37,0.0,0,15000,5,125860
2007-09-12,8.4,8.5,8.5,8.4,0.09,1,31000,8,262400
2007-09-13,8.4,8.4,8.4,8.4,-0.1,-1,5000,1,42000
2007-09-14,8.41,8.4,8.41,8.4,0.0,0,40000,9,336210
2007-09-17,8.45,8.5,8.5,8.45,0.1,1,15000,3,127000
2007-09-19,8.5,8.43,8.5,8.43,-0.07,-1,15000,2,127150
2007-09-20,8.45,8.45,8.45,8.45,0.02,1,15000,3,126750
2007-09-21,8.6,8.6,8.6,8.59,0.15,1,7000,3,60150
2007-09-26,8.41,8.46,8.46,8.41,-0.14,-1,6000,2,50710
2007-09-27,,,,,0.0,0,0,0,0
2007-09-28,8.46,8.44,8.46,8.43,0.0,0,93000,11,785170
2007-09-29,8.45,8.45,8.45,8.45,0.01,1,11000,4,92950
2007-10-01,8.45,8.45,8.45,8.45,0.0,0,7000,2,59150
2007-10-02,8.45,8.44,8.45,8.43,-0.01,-1,42000,6,354650
2007-10-03,8.45,8.5,8.5,8.45,0.06,1,16000,3,135700
2007-10-04,8.5,8.48,8.5,8.48,-0.02,-1,47000,8,399260
2007-10-05,8.5,8.5,8.6,8.5,0.02,1,112000,12,957100
2007-10-08,,,,,0.0,0,0,0,0
2007-10-09,,,,,0.0,0,0,0,0
2007-10-11,8.51,8.45,8.51,8.45,0.0,0,75000,7,635850
2007-10-12,8.45,8.45,8.45,8.43,0.0,0,256000,26,2160600
2007-10-15,8.45,8.45,8.45,8.44,0.0,0,152000,11,1283980
2007-10-16,8.45,8.44,8.45,8.44,-0.01,-1,41000,7,346340
2007-10-17,8.45,8.44,8.45,8.44,0.0,0,121000,8,1021940
2007-10-18,8.45,8.44,8.45,8.44,0.0,0,55000,3,464700
2007-10-19,8.45,8.5,8.55,8.45,0.06,1,107000,7,905650
2007-10-22,8.45,8.45,8.45,8.44,-0.05,-1,65000,6,549200
2007-10-23,8.55,8.45,8.55,8.45,0.0,0,15000,3,126900
